"customer_id","age","gender","subscription_type","watch_hours","last_login_days","region","device","monthly_fees","churned","payment_method","number_of_profiles","avg_watch_time_per_day","favorite_genre"
"9b18d52f-d169-4ac0-aae9-840d5b8fd937",40,"Female","Premium","0.17",58,"South America","Desktop","17.99",1,"Gift Card",5,"0","Horror"
"ff5354ce-5deb-4dc4-8d39-a68c03938af3",69,"Female","Standard","4.53",16,"Europe","Laptop","13.99",1,"Crypto",2,"0.27","Horror"
"44bf9ce1-bd7d-40f8-a16c-abce926888ae",40,"Other","Premium","4.13",58,"North America","Desktop","17.99",1,"Crypto",3,"0.07","Action"
"4b02c88c-a29d-46c6-aa87-2dae9f140e4e",52,"Male","Standard","0.33",14,"Oceania","Desktop","13.99",1,"Gift Card",2,"0.02","Comedy"
"1f0e4cc1-431d-4fbe-89ca-3bd42241cd29",28,"Other","Standard","2.06",59,"Asia","Mobile","13.99",1,"Crypto",2,"0.03","Romance"
"75609f51-5ee6-4cac-ad28-a3821e94554e",37,"Female","Basic","4.69",25,"Europe","Tablet","8.99",1,"Gift Card",4,"0.18","Romance"
"f33d248f-0bb4-4189-919e-61f1a239d69e",38,"Male","Premium","2.24",58,"Africa","Laptop","17.99",1,"Debit Card",4,"0.04","Documentary"
"85629d48-5eda-4610-b233-c4e4d562c796",63,"Female","Standard","2.84",18,"Oceania","Tablet","13.99",1,"Gift Card",3,"0.15","Horror"
"1a19714f-fc3f-4023-8006-84d562378a9b",23,"Female","Standard","0.89",18,"Europe","Tablet","13.99",1,"PayPal",1,"0.05","Action"
"96506b65-616a-497c-a3e4-888b830db1c3",31,"Other","Standard","1.17",36,"Europe","Laptop","13.99",1,"PayPal",1,"0.03","Comedy"
"2d7ebb9d-93bb-495c-80de-4346c8a4cbee",47,"Male","Basic","1.25",44,"South America","Mobile","8.99",1,"Credit Card",1,"0.03","Sci-Fi"
"72795539-6b5f-4f9a-8105-7f15dba34e9d",59,"Female","Basic","1.2",32,"North America","TV","8.99",1,"Credit Card",2,"0.04","Comedy"
"7b2c7b95-8650-4966-80b5-50bcedc9ef73",35,"Female","Premium","3.59",53,"Asia","Tablet","17.99",1,"Crypto",3,"0.07","Romance"
"2ce755db-5314-4c64-b00b-ad8c71df90f8",21,"Female","Standard","4.17",38,"South America","Mobile","13.99",1,"Crypto",1,"0.11","Horror"
"b3210d44-92c1-40ad-b881-b560dda637c1",55,"Male","Standard","2.7",31,"Asia","TV","13.99",1,"Debit Card",4,"0.08","Sci-Fi"
"9e87210e-05ee-4e33-9e89-9cd544cf9a4e",51,"Female","Premium","3.82",34,"Asia","TV","17.99",1,"Gift Card",1,"0.11","Horror"
"a2e3e19d-086e-4e27-9fcd-4677c429156f",20,"Male","Basic","0.76",28,"Asia","Laptop","8.99",1,"PayPal",3,"0.03","Drama"
"febcc30f-5bb3-4977-ba96-f546920d93c9",55,"Other","Basic","0.21",34,"South America","Laptop","8.99",1,"Debit Card",5,"0.01","Horror"
"33522bd5-ca92-4999-9077-ded7f2fb1e49",55,"Other","Premium","3.15",51,"Asia","Tablet","17.99",1,"Debit Card",5,"0.06","Sci-Fi"
"34ce66fa-96d9-43d5-a840-7d0f624e6686",69,"Male","Basic","1.07",47,"Europe","Mobile","8.99",1,"PayPal",2,"0.02","Action"
"06571e46-9baa-43e8-a233-e03930636b84",59,"Female","Basic","2.44",55,"Africa","Tablet","8.99",1,"Crypto",1,"0.04","Comedy"
"2eba8457-300a-470e-add1-a90f68e6b02a",31,"Other","Basic","2.36",46,"North America","TV","8.99",1,"Credit Card",2,"0.05","Romance"
"115385ba-4d05-41c3-8437-4c6892265daa",69,"Male","Premium","0.24",20,"Oceania","TV","17.99",1,"Gift Card",1,"0.01","Sci-Fi"
"af59c21c-5c00-4051-b1a8-96b84b8c46be",26,"Female","Premium","4.78",18,"Oceania","Mobile","17.99",1,"Gift Card",4,"0.25","Sci-Fi"
"4fc64b59-3f7e-4560-b434-027440fd4e30",18,"Other","Standard","4.64",21,"North America","Laptop","13.99",1,"Debit Card",3,"0.21","Documentary"
"e8dd552e-5b29-4c98-b499-ac4be92ea012",33,"Male","Standard","2.71",22,"Europe","Mobile","13.99",1,"Crypto",3,"0.12","Drama"
"b81d84e9-720c-4ebf-88d1-76fb220fec64",58,"Male","Premium","2.83",58,"North America","TV","17.99",1,"Gift Card",4,"0.05","Romance"
"1d278ed7-0ab6-4012-8ab9-58513b6242e1",46,"Other","Premium","2.98",12,"Europe","Laptop","17.99",1,"Debit Card",2,"0.23","Action"
"175442f3-3430-402e-8032-bd875f2163c2",47,"Male","Standard","3.71",54,"South America","Desktop","13.99",1,"Crypto",5,"0.07","Action"
"1170be2f-64e5-4819-856d-961cd44a38d4",57,"Male","Basic","4.35",39,"South America","Laptop","8.99",1,"Debit Card",1,"0.11","Action"
"ec9db0f2-3043-427d-a332-28ec111524de",65,"Female","Basic","2.39",26,"Europe","Mobile","8.99",1,"Gift Card",3,"0.09","Horror"
"7d6adea2-0428-4b69-b74a-83be5a20dcdd",38,"Female","Standard","1.69",12,"Africa","Mobile","13.99",1,"Debit Card",3,"0.13","Drama"
"0b3ee497-e62e-42de-907d-169ab8c05e41",42,"Male","Premium","2.81",32,"Europe","Desktop","17.99",1,"Gift Card",2,"0.09","Comedy"
"28da7e28-603e-4b58-90d9-084ffdc09314",53,"Female","Basic","0.33",35,"Oceania","Mobile","8.99",1,"Credit Card",1,"0.01","Action"
"66b059d7-75da-4083-ae90-baf7321930ba",29,"Female","Basic","1.88",46,"Asia","Desktop","8.99",1,"Crypto",4,"0.04","Sci-Fi"
"3e7541bd-bfd7-4c88-a7f6-bcdb0c97507a",54,"Other","Premium","4.79",49,"Africa","TV","17.99",1,"Gift Card",4,"0.1","Action"
"2841bec1-e995-44c2-a8a3-461e3eb33cb6",31,"Male","Premium","2.7",51,"Europe","Tablet","17.99",1,"Crypto",5,"0.05","Horror"
"2adb38da-c9e8-43dc-b500-4ebdfc5187e1",45,"Male","Basic","1.98",53,"Europe","Laptop","8.99",1,"Crypto",5,"0.04","Documentary"
"b6b5ba74-46cf-4df3-aeae-c16d3338d3e3",59,"Other","Premium","2.45",51,"South America","Laptop","17.99",1,"Debit Card",5,"0.05","Action"
"aa019cbc-24d5-4898-93ee-5b2f4b89ef68",47,"Other","Standard","2.11",24,"Africa","Mobile","13.99",1,"Crypto",4,"0.08","Comedy"
"57e85db6-af70-499c-9d7d-c89dcc29a52d",55,"Male","Standard","0.53",32,"Asia","Mobile","13.99",1,"Credit Card",5,"0.02","Drama"
"5bf04dcf-b209-4833-a2b7-be6c11aa6a41",38,"Female","Standard","2.44",11,"Oceania","Laptop","13.99",1,"Gift Card",5,"0.2","Documentary"
"3414e470-95a7-4043-b8ce-b7c876fa0969",33,"Male","Premium","1.42",50,"Asia","Mobile","17.99",1,"Gift Card",3,"0.03","Comedy"
"147bda63-2552-4e10-a3d7-3ad43264b5e2",26,"Female","Premium","2.99",59,"Asia","TV","17.99",1,"Debit Card",3,"0.05","Action"
"a8eeb6ff-e4e6-4fa6-b4dd-2147d66e5234",62,"Other","Premium","3.8",58,"Africa","Desktop","17.99",1,"Debit Card",4,"0.06","Comedy"
"81a4ab80-32bd-4d9a-9e23-6cecbebf2173",57,"Female","Standard","3.47",36,"South America","Tablet","13.99",1,"Crypto",4,"0.09","Romance"
"9677ed5d-0bf2-4ccc-92ca-c176e3ed5ab2",49,"Male","Basic","1.64",32,"Europe","Laptop","8.99",1,"PayPal",5,"0.05","Drama"
"19f92e26-27ea-420a-803a-fffce53367a5",69,"Other","Basic","2.95",40,"North America","Mobile","8.99",1,"Crypto",1,"0.07","Documentary"
"99e90dad-2eaa-46e0-838a-ed38065dcef8",37,"Female","Basic","4.76",41,"Asia","Desktop","8.99",1,"PayPal",3,"0.11","Romance"
"012bcaff-f27c-444f-bba9-0e8d362980d6",20,"Female","Premium","1.22",50,"Europe","Laptop","17.99",1,"Crypto",3,"0.02","Sci-Fi"
"fb89a317-d2a8-4415-b75b-923bc1f30e87",32,"Male","Basic","4",26,"Africa","Desktop","8.99",1,"Gift Card",2,"0.15","Horror"
"c2e7c00e-db9d-4789-89ad-76d415275d8d",18,"Female","Basic","3.68",60,"South America","Laptop","8.99",1,"Debit Card",4,"0.06","Action"
"eb9c8e47-3f0f-4851-95fc-9edd7ff39aa2",22,"Other","Standard","3.31",35,"Europe","Desktop","13.99",1,"Crypto",2,"0.09","Romance"
"cc7fca45-d81c-4971-8fd7-2a953250de71",44,"Male","Standard","0.91",39,"North America","Laptop","13.99",1,"Crypto",2,"0.02","Comedy"
"35ccb42a-5b8f-4a56-b979-56ef4df94413",47,"Male","Standard","0.18",50,"Africa","Desktop","13.99",1,"PayPal",4,"0","Horror"
"3032fb1b-eee1-4e0b-8b51-30b6a52cd563",55,"Other","Premium","1.43",60,"Asia","Laptop","17.99",1,"Debit Card",1,"0.02","Romance"
"1bbee03c-aa9a-43ba-a760-10d789b2bb68",47,"Female","Premium","2.25",53,"Europe","Mobile","17.99",1,"Gift Card",2,"0.04","Romance"
"4ca1ccbe-5e66-4bdc-b1d4-282060b755ed",67,"Female","Premium","2.34",54,"South America","Mobile","17.99",1,"Credit Card",4,"0.04","Documentary"
"2d9e4af8-9f66-4585-9e71-d42609937bb8",37,"Male","Premium","4.12",28,"Oceania","Mobile","17.99",1,"PayPal",1,"0.14","Drama"
"95f04ac9-d1ae-4d72-874a-8e2927626532",50,"Male","Basic","2.05",59,"North America","TV","8.99",1,"Debit Card",5,"0.03","Action"
"3d0adeac-cb46-4796-8548-b37987c94581",44,"Female","Basic","1.75",52,"Africa","TV","8.99",1,"Crypto",5,"0.03","Drama"
"ad17bae3-ef4b-43ea-95f6-c26fd969493e",65,"Male","Basic","0.14",16,"South America","Mobile","8.99",1,"Gift Card",1,"0.01","Drama"
"b832a589-8dc2-48a0-8a58-25d1035941ec",21,"Female","Premium","4.12",35,"North America","Laptop","17.99",1,"Gift Card",2,"0.11","Comedy"
"ccddfb15-797a-4e9e-b571-4675290b071d",42,"Female","Standard","4.16",46,"Asia","Laptop","13.99",1,"Debit Card",5,"0.09","Horror"
"724493ea-fdfc-4cb1-914c-4f157f8803a8",41,"Other","Basic","1.06",30,"Asia","Tablet","8.99",1,"Debit Card",4,"0.03","Horror"
"b488bac9-04c0-425b-a671-70598580c686",55,"Female","Premium","3.72",54,"North America","Laptop","17.99",1,"Crypto",5,"0.07","Action"
"d29365dc-c4e0-4b7e-a094-b3aee49a99f4",26,"Female","Basic","0.11",55,"South America","Laptop","8.99",1,"Crypto",4,"0","Sci-Fi"
"d2bbf3a7-d910-4d8b-b554-497251508886",36,"Other","Standard","3.89",37,"South America","TV","13.99",1,"Crypto",3,"0.1","Romance"
"8316d994-9295-49d6-b608-7a27856fa6cf",30,"Male","Standard","4.62",46,"Europe","Laptop","13.99",1,"PayPal",3,"0.1","Action"
"dbee2c1d-4003-4723-b0db-0cdd117d341d",21,"Male","Premium","3.13",53,"Asia","Mobile","17.99",1,"Gift Card",4,"0.06","Drama"
"e88ae0bf-e5ca-4295-ab09-1ea14e389b70",43,"Female","Basic","3.17",30,"North America","Laptop","8.99",1,"PayPal",4,"0.1","Romance"
"17f77859-2514-41c7-95be-cd3570d0025c",46,"Female","Standard","4.38",37,"North America","Tablet","13.99",1,"Crypto",4,"0.12","Romance"
"9ee5c445-56ec-4208-b47c-759c3b7f01bb",58,"Other","Standard","4.69",49,"Africa","TV","13.99",1,"Crypto",1,"0.09","Romance"
"1386123c-5f7c-459e-ae51-08ae5fbe47bb",63,"Male","Premium","1.43",57,"Asia","TV","17.99",1,"Gift Card",5,"0.02","Comedy"
"2d709119-8028-4486-8e2c-d140c42a3e33",61,"Female","Premium","1.91",52,"North America","TV","17.99",1,"Debit Card",1,"0.04","Romance"
"2619177e-ff09-4d89-b00b-f61e7dad8bf9",44,"Male","Premium","1.22",24,"Oceania","Tablet","17.99",1,"Crypto",3,"0.05","Horror"
"a2fa6fbd-35f8-4db0-aff2-2673727dc84c",40,"Female","Standard","3.21",58,"Europe","Desktop","13.99",1,"PayPal",2,"0.05","Action"
"107b7ac2-d69a-482e-ba42-0707d07983f5",36,"Female","Standard","2.06",24,"Africa","Laptop","13.99",1,"Crypto",1,"0.08","Romance"
"a9414457-2c36-4d97-8820-4dcc8349368e",25,"Other","Premium","0.57",53,"North America","Mobile","17.99",1,"PayPal",4,"0.01","Romance"
"a1fa1e89-c730-4c7f-b615-5fc51f92abfc",54,"Male","Standard","3.6",39,"North America","Mobile","13.99",1,"Credit Card",3,"0.09","Drama"
"df2e5ee6-a486-4cd8-b452-959e63e397c6",67,"Male","Premium","2.24",34,"Africa","TV","17.99",1,"Crypto",2,"0.06","Action"
"5dbd7687-5f99-4393-93cd-22ad811b4d22",63,"Other","Standard","3.8",57,"North America","TV","13.99",1,"Crypto",3,"0.07","Action"
"2c9893fa-7934-40a5-8ddb-85f934f5dbe0",68,"Other","Standard","3.68",53,"South America","Tablet","13.99",1,"Credit Card",3,"0.07","Horror"
"45c38e06-d28c-46b6-b473-bd983b259d4c",20,"Male","Standard","2.97",35,"South America","TV","13.99",1,"PayPal",2,"0.08","Romance"
"0aa018d1-6f8d-493a-bd1b-7d79b803fd22",26,"Other","Standard","2",11,"Africa","Desktop","13.99",1,"PayPal",3,"0.17","Documentary"
"76f5fba2-0349-4f73-84aa-475fa2f8c789",63,"Male","Basic","0.24",21,"Europe","Laptop","8.99",1,"Credit Card",5,"0.01","Action"
"d85e4916-857b-4008-b7a5-20ea8157e9af",36,"Male","Standard","4.34",57,"South America","Laptop","13.99",1,"Debit Card",3,"0.07","Romance"
"dc5b0984-88d3-4ff3-b093-f0cfdb80070d",22,"Female","Premium","0.79",17,"North America","Mobile","17.99",1,"Crypto",4,"0.04","Horror"
"37c521d5-e042-4dc6-a38a-be7eafeb9092",37,"Other","Standard","0.44",35,"Africa","TV","13.99",1,"Gift Card",2,"0.01","Horror"
"c726aec5-29ec-4b62-b752-7d9f91d7ebd1",41,"Other","Standard","2.14",59,"North America","Desktop","13.99",1,"Credit Card",1,"0.04","Horror"
"7911e6e5-fad9-423b-b343-c74a045ad2ae",65,"Male","Basic","0.71",54,"Oceania","Laptop","8.99",1,"Crypto",3,"0.01","Documentary"
"99b365a9-075d-4ed6-b3a4-539d4245cd22",54,"Other","Standard","2.91",26,"Europe","Laptop","13.99",1,"Gift Card",5,"0.11","Documentary"
"20b10142-39c2-4061-8573-a1e5f91ad019",26,"Male","Standard","3.81",41,"South America","TV","13.99",1,"Crypto",4,"0.09","Documentary"
"e95a32d7-dbb3-457d-b655-df5765b3ea84",18,"Female","Basic","0.33",28,"Oceania","Tablet","8.99",1,"PayPal",3,"0.01","Action"
"e203e4ef-dc62-4e97-884d-77a46ddf3813",18,"Female","Standard","0.27",20,"Oceania","Desktop","13.99",1,"Credit Card",1,"0.01","Comedy"
"5b4c2040-0725-49cd-b8bb-0c1848fe1577",57,"Female","Premium","0.98",59,"Africa","Laptop","17.99",1,"Debit Card",2,"0.02","Documentary"
"cdd7611f-d900-43cf-b218-71d45bca9a13",59,"Female","Premium","0.1",20,"North America","Laptop","17.99",1,"Crypto",1,"0","Sci-Fi"
"1fb210c3-6369-4fb9-9abc-f56736df9f47",66,"Male","Standard","3.46",44,"Oceania","Tablet","13.99",1,"Crypto",4,"0.08","Comedy"
"1aab7315-184d-4e18-8338-071aab257e63",55,"Male","Basic","2.74",44,"South America","Laptop","8.99",1,"Credit Card",4,"0.06","Documentary"
"609e1a47-614a-4c12-b0c7-50c6a27c83bb",48,"Other","Basic","3.04",20,"Europe","Mobile","8.99",1,"Debit Card",2,"0.14","Action"
"c3fc2a8b-b9e3-48b3-9c46-b3a64b62157d",26,"Female","Premium","4.66",38,"South America","Laptop","17.99",1,"Debit Card",5,"0.12","Documentary"
"a35b0e4d-c43a-48cb-8c56-e49d6879c391",18,"Male","Standard","3.03",22,"Oceania","Tablet","13.99",1,"Gift Card",5,"0.13","Action"
"dac932ff-cdf8-4b8d-a369-7a25f9bd7a0e",70,"Female","Basic","1.26",20,"Africa","TV","8.99",1,"Debit Card",5,"0.06","Drama"
"4c9b0d0f-1fa8-439e-af1f-8282130cf0bf",28,"Female","Standard","2.25",30,"South America","Laptop","13.99",1,"Crypto",3,"0.07","Action"
"fa010757-b01a-4f20-abed-bce22f5a810a",63,"Male","Premium","3.17",14,"Oceania","Tablet","17.99",1,"Gift Card",5,"0.21","Comedy"
"003e8ce2-25ac-44b6-91db-fc2784528c36",48,"Female","Standard","3.84",23,"South America","Tablet","13.99",1,"Crypto",1,"0.16","Romance"
"cdb0c59c-6086-4985-a133-bd141e1bb6ca",29,"Female","Basic","0.65",12,"Europe","Tablet","8.99",1,"Crypto",3,"0.05","Drama"
"dcb91836-142b-4bcd-b42c-f0b34c272121",56,"Other","Premium","0.85",29,"Oceania","TV","17.99",1,"Crypto",5,"0.03","Sci-Fi"
"e7c17a68-7cb0-445f-8d31-f2c1d07aab3d",24,"Male","Standard","2.65",32,"South America","TV","13.99",1,"Credit Card",4,"0.08","Drama"
"2d6081cb-4964-472e-ad69-86ebf0dd7c1c",47,"Male","Standard","4.22",12,"South America","Mobile","13.99",1,"Debit Card",3,"0.32","Drama"
"3a23e4a5-22f8-4647-8717-8331fa5eba94",27,"Female","Standard","3.4",46,"Africa","Laptop","13.99",1,"PayPal",1,"0.07","Action"
"b945055d-449d-47e8-9f14-574ea7cea9a1",54,"Other","Standard","3.47",31,"Africa","Laptop","13.99",1,"PayPal",5,"0.11","Documentary"
"c5dc62ac-e177-461a-bc76-d7842de60ca8",66,"Female","Standard","0.06",58,"Europe","Mobile","13.99",1,"PayPal",2,"0","Documentary"
"f044c71b-3fed-4121-9cd6-b3a3d0be4cf6",53,"Male","Standard","3.74",21,"Africa","Laptop","13.99",1,"Debit Card",3,"0.17","Romance"
"6a53dd10-b7e8-44f2-8f4a-56015f9a5c61",69,"Male","Basic","4.88",29,"South America","Desktop","8.99",1,"PayPal",1,"0.16","Comedy"
"8b412cdc-c03a-456c-af50-3d045bc026ee",18,"Male","Basic","4.91",44,"Africa","Tablet","8.99",1,"Gift Card",1,"0.11","Romance"
"735190c8-4a3d-46a6-885f-795f3ecdad42",31,"Female","Basic","2.82",51,"North America","Desktop","8.99",1,"Credit Card",2,"0.05","Action"
"f60e85aa-2c80-4282-9a7e-885c5b1801fd",29,"Other","Standard","2.22",34,"North America","Tablet","13.99",1,"Debit Card",4,"0.06","Action"
"6d446445-a1b2-455d-bba9-d7f3077c0a10",33,"Male","Standard","2.31",46,"Asia","Tablet","13.99",1,"Credit Card",1,"0.05","Sci-Fi"
"efe57503-644e-4224-a159-a8d880e1676b",68,"Other","Basic","2.39",47,"Oceania","Mobile","8.99",1,"Credit Card",5,"0.05","Sci-Fi"
"5a434596-ec80-4d47-a472-46587f20a98f",29,"Other","Standard","0.53",13,"Africa","Desktop","13.99",1,"Debit Card",3,"0.04","Action"
"3914fd90-24cd-4681-a26a-2ba4a2a159f9",31,"Other","Standard","0.21",16,"Africa","Laptop","13.99",1,"Debit Card",1,"0.01","Drama"
"2cf69775-8761-45e2-a44d-b4bd0669b757",55,"Other","Premium","1.63",52,"Africa","Tablet","17.99",1,"Gift Card",1,"0.03","Action"
"4f25b8c4-d5c9-4131-af78-55e3ffeed2dd",48,"Female","Basic","4.59",55,"South America","Tablet","8.99",1,"Debit Card",1,"0.08","Drama"
"c51b4715-3ce4-49e7-9102-508107212399",66,"Female","Premium","2.29",52,"Europe","Desktop","17.99",1,"Crypto",2,"0.04","Romance"
"2430b31a-ab1d-4aeb-9d8f-5b5bb2427ff5",60,"Female","Premium","2.09",14,"North America","Laptop","17.99",1,"Gift Card",2,"0.14","Comedy"
"f7f78b0a-14a9-43c0-8ab4-dbae4364badc",22,"Male","Premium","1.78",17,"Africa","Desktop","17.99",1,"Gift Card",4,"0.1","Documentary"
"b0d6c364-2083-42c5-9c6f-92fb5a21a71a",20,"Other","Premium","2.86",34,"Africa","Laptop","17.99",1,"Credit Card",3,"0.08","Romance"
"7bb98f8f-da88-4641-9a18-990f20e1ec42",35,"Male","Standard","1.91",38,"Asia","Desktop","13.99",1,"Debit Card",2,"0.05","Drama"
"4cac4adf-90cb-4cce-a753-7aee0a1c21ae",27,"Male","Premium","2.83",37,"Oceania","Tablet","17.99",1,"Gift Card",2,"0.07","Action"
"ed8ebb86-abad-4cd8-b5b9-c5a6fb6abac7",22,"Other","Standard","0.72",49,"Africa","Desktop","13.99",1,"Gift Card",5,"0.01","Horror"
"c8cfc65c-6035-46d5-8c9c-d7bb68bf9f20",27,"Other","Premium","1.44",48,"Asia","Laptop","17.99",1,"Credit Card",1,"0.03","Sci-Fi"
"9836211a-c1be-4ccd-b56c-fe50e8f975fd",18,"Male","Standard","3.57",50,"Africa","Desktop","13.99",1,"Debit Card",4,"0.07","Horror"
"625dc945-cbd7-42b5-9199-2f64f2abd664",41,"Other","Standard","3.59",41,"Africa","Laptop","13.99",1,"Gift Card",5,"0.09","Comedy"
"f6652572-c33f-4cf6-ba8e-db6ce43bf4b9",56,"Other","Premium","3.41",53,"Asia","Tablet","17.99",1,"PayPal",4,"0.06","Horror"
"7370e647-9b05-42bd-8ede-b893eebcbafc",35,"Other","Basic","0.87",58,"North America","Tablet","8.99",1,"Debit Card",5,"0.01","Action"
"60d0282f-3849-479f-a487-9a3b59e0c727",53,"Male","Premium","1.83",15,"North America","Tablet","17.99",1,"PayPal",3,"0.11","Drama"
"2452bd61-488e-4fa5-a947-3329c9d4aac3",31,"Male","Premium","2.62",34,"Oceania","Desktop","17.99",1,"Crypto",4,"0.07","Comedy"
"5df7e878-2b99-4215-813e-76ddff65867e",19,"Female","Standard","2.38",19,"Europe","Desktop","13.99",1,"Crypto",3,"0.12","Action"
"7e3de2a4-1eda-4822-9414-edf630b56ca0",63,"Male","Standard","3.82",31,"Oceania","Tablet","13.99",1,"PayPal",4,"0.12","Action"
"ed914a01-62e5-4b18-b4ad-1e9a28c3a68c",50,"Other","Basic","2.85",22,"Europe","Desktop","8.99",1,"Debit Card",1,"0.12","Drama"
"6d6a8d7b-f943-4279-ba4f-f2fcc8df2fc0",30,"Male","Basic","1.07",35,"Oceania","Tablet","8.99",1,"Credit Card",3,"0.03","Horror"
"82dee3af-9f17-421c-8d3e-2177420183e1",56,"Other","Premium","2.04",27,"Oceania","TV","17.99",1,"Debit Card",1,"0.07","Romance"
"7cd4a8f6-a14a-4c46-9c67-d52b2279855e",41,"Other","Basic","2.09",52,"Asia","Laptop","8.99",1,"Crypto",3,"0.04","Comedy"
"4c80103d-ac0a-4e95-a494-7ba0f6388867",49,"Female","Basic","1.58",29,"North America","Tablet","8.99",1,"Credit Card",4,"0.05","Comedy"
"0b97eae3-769e-4f45-bdc7-47173286870f",39,"Male","Premium","4.22",33,"Asia","Desktop","17.99",1,"PayPal",2,"0.12","Drama"
"97b3ebca-2895-42c0-8c95-d75f212b5efa",34,"Other","Basic","4.43",33,"Oceania","Laptop","8.99",1,"Gift Card",2,"0.13","Romance"
"bc0deac4-46d4-46a3-aa7f-7e4f7d0cd88c",53,"Female","Standard","3.47",38,"Asia","Mobile","13.99",1,"Crypto",1,"0.09","Horror"
"4aaa4b30-0995-42b2-86f8-acd420bd1f27",65,"Other","Standard","3.26",41,"Asia","Desktop","13.99",1,"PayPal",5,"0.08","Action"
"934908b3-41b9-4415-bbad-0f3032a18506",52,"Other","Basic","2.11",46,"Asia","Mobile","8.99",1,"PayPal",5,"0.04","Action"
"b2161461-eb4c-4473-a193-e167ba3c784c",56,"Other","Basic","2.19",35,"Asia","Laptop","8.99",1,"Credit Card",5,"0.06","Documentary"
"0a762b77-7701-436c-a5e6-2b4a2cff7d03",53,"Male","Premium","2.27",38,"North America","Tablet","17.99",1,"Crypto",4,"0.06","Drama"
"ffdf0f37-5ab0-4b5d-b33d-1a4a11e02c70",70,"Male","Basic","1.69",23,"Oceania","Tablet","8.99",1,"Crypto",3,"0.07","Sci-Fi"
"d4b6b1c5-e809-4a36-9126-c485c93c2099",32,"Male","Premium","0.53",23,"North America","Mobile","17.99",1,"Crypto",3,"0.02","Action"
"b794556e-1123-4c20-bc98-4ad400d68f76",35,"Female","Standard","2.19",57,"Oceania","Tablet","13.99",1,"Gift Card",2,"0.04","Comedy"
"abcdc4df-ade6-4dc0-a29f-26751510f091",26,"Other","Standard","4.42",55,"Asia","Laptop","13.99",1,"PayPal",4,"0.08","Horror"
"92a658bc-f2c1-4f19-ba0a-5f8627195a23",38,"Female","Standard","3.79",32,"Africa","Tablet","13.99",1,"Crypto",3,"0.11","Drama"
"9176aa47-8f35-4b61-aa0c-7f5e82ef4315",31,"Female","Basic","0.42",43,"Oceania","Tablet","8.99",1,"Credit Card",3,"0.01","Documentary"
"a74837e1-dc9c-4feb-a9f4-4091b15d15ea",43,"Male","Premium","0.05",33,"Europe","Tablet","17.99",1,"Debit Card",4,"0","Sci-Fi"
"13169809-d529-496b-a4f8-1d470a744300",22,"Other","Standard","2.12",58,"Europe","Mobile","13.99",1,"Gift Card",1,"0.04","Action"
"d5dbc55b-8ef1-4988-a9b0-c45505ca2431",28,"Other","Basic","4.82",31,"North America","Desktop","8.99",1,"Crypto",5,"0.15","Drama"
"a2a1697f-7d68-4c9a-bd9f-82c6958a0222",40,"Female","Premium","2.66",52,"South America","Laptop","17.99",1,"PayPal",1,"0.05","Romance"
"938b3e5a-2269-45d3-9a05-b04df79d7719",22,"Other","Premium","2.15",30,"South America","Tablet","17.99",1,"Debit Card",3,"0.07","Drama"
"7ae851ab-037f-41f3-b58a-a54190149ed0",24,"Female","Basic","0.19",49,"Oceania","Tablet","8.99",1,"Crypto",3,"0","Romance"
"692b797c-2e2c-4907-a81a-24f394f25810",30,"Female","Basic","4.21",13,"Oceania","Desktop","8.99",1,"Debit Card",4,"0.3","Drama"
"0ac9f17d-3658-4d74-9054-0f96a5460c54",51,"Male","Premium","3.41",46,"Asia","Desktop","17.99",1,"Gift Card",2,"0.07","Comedy"
"d11573bf-f68b-4134-89ff-659630bb63f3",60,"Other","Premium","2.56",22,"Asia","Mobile","17.99",1,"Crypto",2,"0.11","Sci-Fi"
"aeca46b3-2f4a-4f8a-941a-bcc7c536f372",40,"Other","Premium","2.28",37,"Africa","Laptop","17.99",1,"Gift Card",2,"0.06","Action"
"f4eaec8d-554b-40c5-9761-c74633a253b5",19,"Female","Premium","0.6",26,"Oceania","Mobile","17.99",1,"Gift Card",1,"0.02","Sci-Fi"
"610d956e-f1f5-4b11-9d7c-441a37b21a17",55,"Male","Standard","1.88",44,"Europe","Tablet","13.99",1,"PayPal",4,"0.04","Action"
"f0c87ced-93a5-4494-a348-fcfcecb24541",19,"Male","Premium","0.36",28,"Oceania","Desktop","17.99",1,"Credit Card",1,"0.01","Comedy"
"39218d93-3485-4f1a-b7db-f501deb29f04",56,"Other","Standard","3.62",22,"Asia","TV","13.99",1,"Crypto",1,"0.16","Horror"
"d763fc11-4943-4f8b-80c2-4de5ba439245",34,"Female","Premium","1.67",29,"Africa","Tablet","17.99",1,"Credit Card",1,"0.06","Comedy"
"d9930885-add6-474c-91bd-a2f9d0d2629d",31,"Female","Premium","0.57",60,"Oceania","Mobile","17.99",1,"Crypto",3,"0.01","Action"
"bf9a7e56-2737-4931-a68d-e0b9696b65d7",29,"Male","Standard","4.09",59,"Europe","TV","13.99",1,"Credit Card",2,"0.07","Sci-Fi"
"ee612990-fd6f-4b96-95c5-4c3d64a961a7",64,"Male","Basic","1.84",30,"Oceania","Tablet","8.99",1,"Credit Card",4,"0.06","Sci-Fi"
"70ef21fb-2720-408f-8d98-7070d307971b",57,"Other","Standard","2.93",35,"South America","Laptop","13.99",1,"PayPal",5,"0.08","Drama"
